model_type,comparison,prompt_idx,seed,image1_path,image2_path,fid_score
dmd,nag_with_neg_vs_baseline,14,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/dmd/baseline/0014_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/dmd/with_negative_start0/0014_2025_neg_s0.png,14.324068069458008
dmd,nag_with_neg_vs_baseline,15,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/dmd/baseline/0015_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/dmd/with_negative_start0/0015_42_neg_s0.png,12.365928649902344
dmd,nag_with_neg_vs_baseline,15,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/dmd/baseline/0015_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/dmd/with_negative_start0/0015_1337_neg_s0.png,18.005107879638672
dmd,nag_with_neg_vs_baseline,15,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/dmd/baseline/0015_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/dmd/with_negative_start0/0015_2025_neg_s0.png,15.515862464904785
hyper,nag_with_neg_vs_baseline,0,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0000_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0000_42_neg_s0.png,9.926033020019531
hyper,nag_with_neg_vs_baseline,0,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0000_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0000_1337_neg_s0.png,18.881433486938477
hyper,nag_with_neg_vs_baseline,0,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0000_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0000_2025_neg_s0.png,14.78831672668457
hyper,nag_with_neg_vs_baseline,1,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0001_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0001_42_neg_s0.png,20.13589096069336
hyper,nag_with_neg_vs_baseline,1,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0001_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0001_1337_neg_s0.png,23.801570892333984
hyper,nag_with_neg_vs_baseline,1,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0001_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0001_2025_neg_s0.png,15.708312034606934
hyper,nag_with_neg_vs_baseline,2,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0002_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0002_42_neg_s0.png,16.39132308959961
hyper,nag_with_neg_vs_baseline,2,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0002_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0002_1337_neg_s0.png,19.9332332611084
hyper,nag_with_neg_vs_baseline,2,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0002_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0002_2025_neg_s0.png,17.808395385742188
hyper,nag_with_neg_vs_baseline,3,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0003_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0003_42_neg_s0.png,16.11229705810547
hyper,nag_with_neg_vs_baseline,3,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0003_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0003_1337_neg_s0.png,17.066072463989258
hyper,nag_with_neg_vs_baseline,3,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0003_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0003_2025_neg_s0.png,16.52564811706543
hyper,nag_with_neg_vs_baseline,4,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0004_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0004_42_neg_s0.png,18.962438583374023
hyper,nag_with_neg_vs_baseline,4,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0004_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0004_1337_neg_s0.png,18.63218116760254
hyper,nag_with_neg_vs_baseline,4,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0004_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0004_2025_neg_s0.png,14.802838325500488
hyper,nag_with_neg_vs_baseline,5,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0005_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0005_42_neg_s0.png,18.09757423400879
hyper,nag_with_neg_vs_baseline,5,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0005_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0005_1337_neg_s0.png,17.649490356445312
hyper,nag_with_neg_vs_baseline,5,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0005_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0005_2025_neg_s0.png,15.778440475463867
hyper,nag_with_neg_vs_baseline,6,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0006_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0006_42_neg_s0.png,16.881574630737305
hyper,nag_with_neg_vs_baseline,6,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0006_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0006_1337_neg_s0.png,9.930570602416992
hyper,nag_with_neg_vs_baseline,6,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0006_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0006_2025_neg_s0.png,15.574812889099121
hyper,nag_with_neg_vs_baseline,7,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0007_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0007_42_neg_s0.png,15.970674514770508
hyper,nag_with_neg_vs_baseline,7,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0007_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0007_1337_neg_s0.png,17.338836669921875
hyper,nag_with_neg_vs_baseline,7,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0007_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0007_2025_neg_s0.png,11.250387191772461
hyper,nag_with_neg_vs_baseline,8,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0008_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0008_42_neg_s0.png,9.016283988952637
hyper,nag_with_neg_vs_baseline,8,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0008_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0008_1337_neg_s0.png,14.201913833618164
hyper,nag_with_neg_vs_baseline,8,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0008_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0008_2025_neg_s0.png,17.872859954833984
hyper,nag_with_neg_vs_baseline,9,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0009_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0009_42_neg_s0.png,11.043793678283691
hyper,nag_with_neg_vs_baseline,9,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0009_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0009_1337_neg_s0.png,17.225038528442383
hyper,nag_with_neg_vs_baseline,9,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0009_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0009_2025_neg_s0.png,20.197660446166992
hyper,nag_with_neg_vs_baseline,10,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0010_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0010_42_neg_s0.png,17.22185516357422
hyper,nag_with_neg_vs_baseline,10,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0010_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0010_1337_neg_s0.png,17.595369338989258
hyper,nag_with_neg_vs_baseline,10,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0010_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0010_2025_neg_s0.png,17.424449920654297
hyper,nag_with_neg_vs_baseline,11,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0011_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0011_42_neg_s0.png,15.623595237731934
hyper,nag_with_neg_vs_baseline,11,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0011_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0011_1337_neg_s0.png,18.185882568359375
hyper,nag_with_neg_vs_baseline,11,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0011_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0011_2025_neg_s0.png,21.308042526245117
hyper,nag_with_neg_vs_baseline,12,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0012_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0012_42_neg_s0.png,15.524972915649414
hyper,nag_with_neg_vs_baseline,12,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0012_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0012_1337_neg_s0.png,17.55376625061035
hyper,nag_with_neg_vs_baseline,12,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0012_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0012_2025_neg_s0.png,13.035694122314453
hyper,nag_with_neg_vs_baseline,13,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0013_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0013_42_neg_s0.png,9.9309663772583
hyper,nag_with_neg_vs_baseline,13,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0013_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0013_1337_neg_s0.png,12.518260955810547
hyper,nag_with_neg_vs_baseline,13,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0013_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0013_2025_neg_s0.png,15.920469284057617
hyper,nag_with_neg_vs_baseline,14,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0014_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0014_42_neg_s0.png,14.93541145324707
hyper,nag_with_neg_vs_baseline,14,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0014_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0014_1337_neg_s0.png,14.45730209350586
hyper,nag_with_neg_vs_baseline,14,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0014_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0014_2025_neg_s0.png,20.131206512451172
hyper,nag_with_neg_vs_baseline,15,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0015_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0015_42_neg_s0.png,13.436589241027832
hyper,nag_with_neg_vs_baseline,15,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0015_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0015_1337_neg_s0.png,14.296733856201172
hyper,nag_with_neg_vs_baseline,15,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/baseline/0015_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/hyper/with_negative_start0/0015_2025_neg_s0.png,16.43231201171875
lcm,nag_with_neg_vs_baseline,0,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0000_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0000_42_neg_s0.png,14.281387329101562
lcm,nag_with_neg_vs_baseline,0,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0000_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0000_1337_neg_s0.png,16.48569679260254
lcm,nag_with_neg_vs_baseline,0,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0000_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0000_2025_neg_s0.png,12.441272735595703
lcm,nag_with_neg_vs_baseline,1,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0001_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0001_42_neg_s0.png,19.364212036132812
lcm,nag_with_neg_vs_baseline,1,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0001_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0001_1337_neg_s0.png,21.019323348999023
lcm,nag_with_neg_vs_baseline,1,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0001_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0001_2025_neg_s0.png,13.407905578613281
lcm,nag_with_neg_vs_baseline,2,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0002_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0002_42_neg_s0.png,20.619516372680664
lcm,nag_with_neg_vs_baseline,2,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0002_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0002_1337_neg_s0.png,16.099454879760742
lcm,nag_with_neg_vs_baseline,2,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0002_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0002_2025_neg_s0.png,13.714104652404785
lcm,nag_with_neg_vs_baseline,3,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0003_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0003_42_neg_s0.png,21.53689956665039
lcm,nag_with_neg_vs_baseline,3,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0003_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0003_1337_neg_s0.png,17.15614891052246
lcm,nag_with_neg_vs_baseline,3,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0003_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0003_2025_neg_s0.png,11.603263854980469
lcm,nag_with_neg_vs_baseline,4,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0004_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0004_42_neg_s0.png,21.931737899780273
lcm,nag_with_neg_vs_baseline,4,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0004_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0004_1337_neg_s0.png,17.445484161376953
lcm,nag_with_neg_vs_baseline,4,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0004_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0004_2025_neg_s0.png,8.388105392456055
lcm,nag_with_neg_vs_baseline,5,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0005_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0005_42_neg_s0.png,21.118947982788086
lcm,nag_with_neg_vs_baseline,5,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0005_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0005_1337_neg_s0.png,16.92967414855957
lcm,nag_with_neg_vs_baseline,5,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0005_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0005_2025_neg_s0.png,16.236072540283203
lcm,nag_with_neg_vs_baseline,6,42,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0006_42_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0006_42_neg_s0.png,14.34315013885498
lcm,nag_with_neg_vs_baseline,6,1337,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0006_1337_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0006_1337_neg_s0.png,16.537994384765625
lcm,nag_with_neg_vs_baseline,6,2025,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/baseline/0006_2025_noneg.png,/Users/andrewrevell/Projects/Uni/nag-time/results-nag-models/lcm/with_negative_start0/0006_2025_neg_s0.png,15.096378326416016
